Source IP,Destination IP,Protocol,Source Port,Destination Port,Timestamp,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,SYN_ACK_Count,Total Length,Flow Bytes/s,Flow Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,IAT,labels
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1604,160.4,0.2,802,802,802.0,0.0,,0.0050561428070068,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,126,4.5,0.0714285714285714,63,63,63.0,0.0,,0.0145411491394042,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1924,0.0,0.0,962,962,962.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1926,0.0,0.0,963,963,963.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1862,26.6,0.0285714285714285,931,931,931.0,0.0,,0.0351700782775878,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:55,0,1,0,0,0,0,0,0,0,148,0.4683544303797468,0.0063291139240506,74,74,74.0,0.0,,0.1588294506072998,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1378,7.252631578947368,0.0105263157894736,689,689,689.0,0.0,,0.0950226783752441,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1564,15.038461538461538,0.0192307692307692,782,782,782.0,0.0,,0.0526418685913085,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,126,3.3157894736842106,0.0526315789473684,63,63,63.0,0.0,,0.0198149681091308,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1368,0.0,0.0,684,684,684.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:55,0,1,0,0,0,0,0,0,0,140,0.330188679245283,0.0047169811320754,70,70,70.0,0.0,,0.2123525142669677,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1418,44.3125,0.0625,709,709,709.0,0.0,,0.0169882774353027,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1694,6.13768115942029,0.0072463768115942,847,847,847.0,0.0,,0.1386511325836181,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:55,0,1,0,0,0,0,0,0,0,180,4.285714285714286,0.0476190476190476,90,90,90.0,0.0,,0.0210800170898437,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:55,0,1,0,0,0,0,0,0,0,148,0.0,0.0,74,74,74.0,0.0,,0.0005106925964355,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,2336,36.5,0.03125,1168,1168,1168.0,0.0,,0.0329325199127197,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,126,3.3157894736842106,0.0526315789473684,63,63,63.0,0.0,,0.0199143886566162,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:55,0,0,0,0,0,0,0,0,0,1340,0.0,0.0,670,670,670.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,2100,9.545454545454543,0.009090909090909,1050,1050,1050.0,0.0,,0.1103599071502685,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,140,0.3553299492385787,0.0050761421319796,70,70,70.0,0.0,,0.1979672908782959,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,416,10.4,0.05,208,208,208.0,0.0,,0.0201728343963623,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,1780,7.235772357723577,0.008130081300813,890,890,890.0,0.0,,0.1231298446655273,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,1524,12.7,0.0166666666666666,762,762,762.0,0.0,,0.0609698295593261,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,1598,0.0,0.0,799,799,799.0,0.0,,0.0,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,148,0.0719144800777453,0.0009718172983479,74,74,74.0,0.0,,1.0291986465454102,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,140,0.3626943005181347,0.005181347150259,70,70,70.0,0.0,,0.1933741569519043,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,256,1.8823529411764703,0.0147058823529411,128,128,128.0,0.0,,0.0681624412536621,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,418,0.5225,0.0025,209,209,209.0,0.0,,0.4001243114471435,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,1844,8.15929203539823,0.0088495575221238,922,922,922.0,0.0,,0.1133973598480224,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,140,0.5426356589147286,0.0077519379844961,70,70,70.0,0.0,,0.1292738914489746,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,148,2.176470588235294,0.0294117647058823,74,74,74.0,0.0,,0.0342164039611816,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,2446,13.741573033707866,0.0112359550561797,1223,1223,1223.0,0.0,,0.0895850658416748,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:56,0,0,0,0,0,0,0,0,0,1582,8.988636363636363,0.0113636363636363,791,791,791.0,0.0,,0.0882017612457275,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:56,0,1,0,0,0,0,0,0,0,140,0.4666666666666667,0.0066666666666666,70,70,70.0,0.0,,0.1509680747985839,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1430,5.674603174603175,0.0079365079365079,715,715,715.0,0.0,,0.1268568038940429,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,416,0.5213032581453634,0.0025062656641604,208,208,208.0,0.0,,0.3997199535369873,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1948,15.46031746031746,0.0158730158730158,974,974,974.0,0.0,,0.0631840229034423,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:57,0,1,0,0,0,0,0,0,0,140,0.4861111111111111,0.0069444444444444,70,70,70.0,0.0,,0.1445043087005615,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1716,6.651162790697675,0.0077519379844961,858,858,858.0,0.0,,0.129861831665039,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,256,0.4942084942084942,0.0038610038610038,128,128,128.0,0.0,,0.2597150802612304,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,2396,14.790123456790123,0.0123456790123456,1198,1198,1198.0,0.0,,0.0813522338867187,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:57,0,1,0,0,0,0,0,0,0,148,0.7551020408163265,0.010204081632653,74,74,74.0,0.0,,0.0984895229339599,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1604,0.0,0.0,802,802,802.0,0.0,,0.0,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:57,0,1,0,0,0,0,0,0,0,140,0.3723404255319149,0.0053191489361702,70,70,70.0,0.0,,0.1881191730499267,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,126,3.3157894736842106,0.0526315789473684,63,63,63.0,0.0,,0.0196907520294189,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1420,0.0,0.0,710,710,710.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1956,51.47368421052632,0.0526315789473684,978,978,978.0,0.0,,0.0196733474731445,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:57,0,1,0,0,0,0,0,0,0,180,3.75,0.0416666666666666,90,90,90.0,0.0,,0.0244412422180175,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:57,0,1,0,0,0,0,0,0,0,148,0.0,0.0,74,74,74.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,1626,28.03448275862069,0.0344827586206896,813,813,813.0,0.0,,0.0299549102783203,0
172.30.1.44,162.159.129.235,6,61079,443,2023-05-07 17:01:57,0,1,0,1,1,0,0,0,1,202,0.0318310746927198,0.0003151591553734,101,101,101.0,0.0,,3.1732749938964844,2
162.159.129.235,172.30.1.44,6,443,61079,2023-05-07 17:01:57,0,1,0,0,1,0,0,0,1,80,0.0126502213788741,0.0003162555344718,40,40,40.0,0.0,,3.1629159450531006,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:57,0,0,0,0,0,0,0,0,0,126,3.7058823529411766,0.0588235294117647,63,63,63.0,0.0,,0.0179665088653564,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1432,8.044943820224718,0.0112359550561797,716,716,716.0,0.0,,0.0898342132568359,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:58,0,1,0,0,0,0,0,0,0,140,0.4294478527607362,0.0061349693251533,70,70,70.0,0.0,,0.1637117862701416,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1984,8.778761061946902,0.0088495575221238,992,992,992.0,0.0,,0.1131999492645263,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1984,26.105263157894736,0.0263157894736842,992,992,992.0,0.0,,0.0383317470550537,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1436,7.89010989010989,0.0109890109890109,718,718,718.0,0.0,,0.0915439128875732,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:58,0,1,0,0,0,0,0,0,0,140,0.4022988505747126,0.0057471264367816,70,70,70.0,0.0,,0.1743779182434082,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,126,2.863636363636364,0.0454545454545454,63,63,63.0,0.0,,0.0229251384735107,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1378,6.959595959595959,0.0101010101010101,689,689,689.0,0.0,,0.0990686416625976,0
162.159.137.234,172.30.1.44,6,443,61178,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,194,1.94,0.02,97,97,97.0,0.0,,0.0503110885620117,0
172.30.1.44,162.159.137.234,6,61178,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,0.3333333333333333,0.0083333333333333,40,40,40.0,0.0,,0.1209685802459716,2
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:58,0,1,0,0,0,0,0,0,0,132,0.5892857142857143,0.0089285714285714,66,66,66.0,0.0,,0.1121926307678222,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1896,7.834710743801651,0.0082644628099173,948,948,948.0,0.0,,0.1214604377746582,0
172.30.1.44,110.76.141.134,6,61657,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,5.0,0.125,40,40,40.0,0.0,,0.0080800056457519,2
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,3000,136.36363636363637,0.0909090909090909,1500,1500,1500.0,0.0,,0.0116488933563232,0
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,1926,192.6,0.2,963,963,963.0,0.0,,0.0050170421600341,0
172.30.1.44,110.76.141.134,6,61657,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,2.2222222222222223,0.0555555555555555,40,40,40.0,0.0,,0.0186691284179687,2
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,230,5.75,0.05,115,115,115.0,0.0,,0.0203137397766113,0
172.30.1.44,110.76.141.134,6,61657,443,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,1402,35.05,0.05,701,701,701.0,0.0,,0.0203137397766113,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,1570,7.008928571428571,0.0089285714285714,785,785,785.0,0.0,,0.1122560501098632,0
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,78.94736842105263,0.0526315789473684,1500,1500,1500.0,0.0,,0.0196883678436279,0
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,554,0.0,0.0,277,277,277.0,0.0,,0.0,0
172.30.1.44,110.76.141.134,6,61657,443,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,186,0.0,0.0,93,93,93.0,0.0,,0.0,2
110.76.141.134,172.30.1.44,6,443,61657,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,2.6666666666666665,0.0666666666666666,40,40,40.0,0.0,,0.0151722431182861,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:58,0,1,0,0,0,0,0,0,0,180,0.6976744186046512,0.0077519379844961,90,90,90.0,0.0,,0.1298046112060547,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:58,0,1,0,0,0,0,0,0,0,148,14.8,0.2,74,74,74.0,0.0,,0.0051264762878417,0
172.30.1.44,211.56.99.87,6,61658,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,1.3333333333333333,0.0333333333333333,40,40,40.0,0.0,,0.0304071903228759,2
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,5.0,0.125,40,40,40.0,0.0,,0.0083465576171875,0
172.30.1.44,211.56.99.87,6,61658,443,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,240,9.23076923076923,0.0769230769230769,120,120,120.0,0.0,,0.0137083530426025,2
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,654,17.210526315789473,0.0526315789473684,327,327,327.0,0.0,,0.0199882984161376,0
172.30.1.44,211.56.99.87,6,61658,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,3.076923076923077,0.0769230769230769,40,40,40.0,0.0,,0.0136451721191406,2
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,150.0,0.1,1500,1500,1500.0,0.0,,0.0100421905517578,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,1,1,0,0,0,1,2476,0.0,0.0,1238,1238,1238.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,500.0,0.3333333333333333,1500,1500,1500.0,0.0,,0.0035185813903808,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:58,0,0,0,0,0,0,0,0,0,126,0.9264705882352942,0.0147058823529411,63,63,63.0,0.0,,0.0688726902008056,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,100.0,0.0666666666666666,1500,1500,1500.0,0.0,,0.0154097080230712,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
172.30.1.44,211.56.99.87,6,61658,443,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,80,1.6666666666666667,0.0416666666666666,40,40,40.0,0.0,,0.0247433185577392,2
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,187.5,0.125,1500,1500,1500.0,0.0,,0.0081512928009033,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,166.66666666666666,0.1111111111111111,1500,1500,1500.0,0.0,,0.0097444057464599,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:58,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,750.0,0.5,1500,1500,1500.0,0.0,,0.0025570392608642,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,300.0,0.2,1500,1500,1500.0,0.0,,0.0050582885742187,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,750.0,0.5,1500,1500,1500.0,0.0,,0.0025229454040527,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:01:59,0,1,0,0,1,0,0,0,1,3000,500.0,0.3333333333333333,1500,1500,1500.0,0.0,,0.0030100345611572,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2208,3.4716981132075477,0.0031446540880503,1104,1104,1104.0,0.0,,0.3182713985443115,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2208,33.45454545454545,0.0303030303030303,1104,1104,1104.0,0.0,,0.0331525802612304,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2210,276.25,0.25,1105,1105,1105.0,0.0,,0.0049300193786621,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2210,0.0,0.0,1105,1105,1105.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1690,422.5,0.5,845,845,845.0,0.0,,0.0025429725646972,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,126,3.5,0.0555555555555555,63,63,63.0,0.0,,0.018489122390747,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1884,29.4375,0.03125,942,942,942.0,0.0,,0.0323245525360107,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1886,19.64583333333333,0.0208333333333333,943,943,943.0,0.0,,0.0484974384307861,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,156,0.5342465753424658,0.0068493150684931,78,78,78.0,0.0,,0.1461551189422607,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1896,55.76470588235294,0.0588235294117647,948,948,948.0,0.0,,0.0179853439331054,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1898,0.0,0.0,949,949,949.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2360,43.7037037037037,0.037037037037037,1180,1180,1180.0,0.0,,0.0272002220153808,0
66.22.228.166,172.30.1.44,17,50004,62301,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,148,0.0731948565776458,0.0009891196834817,74,74,74.0,0.0,,1.0119638442993164,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,148,0.37,0.005,74,74,74.0,0.0,,0.2005448341369629,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1978,12.518987341772153,0.0126582278481012,989,989,989.0,0.0,,0.0796141624450683,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1910,136.42857142857142,0.1428571428571428,955,955,955.0,0.0,,0.0076024532318115,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1914,0.0,0.0,957,957,957.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1982,0.0,0.0,991,991,991.0,0.0,,0.0,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1914,478.5,0.5,957,957,957.0,0.0,,0.002509593963623,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1982,0.0,0.0,991,991,991.0,0.0,,0.0,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,126,0.875,0.0138888888888888,63,63,63.0,0.0,,0.0728728771209716,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,2122,13.098765432098766,0.0123456790123456,1061,1061,1061.0,0.0,,0.0817458629608154,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,180,2.0454545454545454,0.0227272727272727,90,90,90.0,0.0,,0.0448324680328369,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,148,9.25,0.125,74,74,74.0,0.0,,0.0085992813110351,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1708,12.74626865671642,0.0149253731343283,854,854,854.0,0.0,,0.0676493644714355,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:01:59,0,1,0,0,0,0,0,0,0,140,1.794871794871795,0.0256410256410256,70,70,70.0,0.0,,0.0398290157318115,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:01:59,0,0,0,0,0,0,0,0,0,1414,10.876923076923076,0.0153846153846153,707,707,707.0,0.0,,0.0656535625457763,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:02:00,0,0,0,0,0,0,0,0,0,1448,12.066666666666666,0.0166666666666666,724,724,724.0,0.0,,0.0602393150329589,0
172.30.1.44,66.22.228.166,17,62301,50004,2023-05-07 17:02:00,0,0,0,0,0,0,0,0,0,430,23.88888888888889,0.1111111111111111,215,215,215.0,0.0,,0.0098054409027099,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:02:00,0,0,0,0,0,0,0,0,0,2212,8.991869918699187,0.008130081300813,1106,1106,1106.0,0.0,,0.1231179237365722,0
66.22.248.8,172.30.1.44,17,50002,62161,2023-05-07 17:02:00,0,1,0,0,0,0,0,0,0,140,0.3804347826086957,0.0054347826086956,70,70,70.0,0.0,,0.1843349933624267,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:02:00,0,0,0,0,0,0,0,0,0,1450,6.839622641509434,0.0094339622641509,725,725,725.0,0.0,,0.1063292026519775,0
172.30.1.44,66.22.248.8,17,62161,50002,2023-05-07 17:02:00,0,0,0,0,0,0,0,0,0,228,4.384615384615385,0.0384615384615384,114,114,114.0,0.0,,0.0268471240997314,0
172.30.1.44,121.53.105.196,6,61650,443,2023-05-07 17:02:00,0,1,0,0,1,0,0,0,1,80,6.666666666666667,0.1666666666666666,40,40,40.0,0.0,,0.0063538551330566,2
172.30.1.44,121.53.105.196,6,61659,443,2023-05-07 17:02:00,0,1,0,0,1,0,0,0,1,80,4.444444444444445,0.1111111111111111,40,40,40.0,0.0,,0.0093750953674316,2
121.53.105.196,172.30.1.44,6,443,61659,2023-05-07 17:02:00,0,1,0,0,1,0,0,0,1,80,0.0,0.0,40,40,40.0,0.0,,0.0,0
121.53.105.196,172.30.1.44,6,443,61659,2023-05-07 17:02:00,0,1,0,0,1,0,0,0,1,3000,0.0,0.0,1500,1500,1500.0,0.0,,0.0,0
121.53.105.196,172.30.1.44,6,443,61659,2023-05-07 17:02:00,0,1,0,1,1,0,0,0,1,250,31.25,0.25,125,125,125.0,0.0,,0.0046052932739257,0
172.30.1.44,121.53.105.196,6,61659,443,2023-05-07 17:02:00,0,1,0,0,1,0,0,0,1,80,2.2222222222222223,0.0555555555555555,40,40,40.0,0.0,,0.0182077884674072,2
172.30.1.44,121.53.105.196,6,61659,443,2023-05-07 17:02:00,0,1,0,1,1,0,0,0,1,1690,105.625,0.125,845,845,845.0,0.0,,0.0081408023834228,1
121.53.105.196,172.30.1.44,6,443,61659,2023-05-07 17:02:00,0,1,0,1,1,0,0,0,1,1070,66.875,0.125,535,535,535.0,0.0,,0.0081205368041992,0
172.30.1.44,211.56.99.87,6,61658,443,2023-05-07 17:02:00,0,1,0,1,1,0,0,0,1,632,0.2271746944644141,0.0007189072609633,316,316,316.0,0.0,,1.39129900932312,2
211.56.99.87,172.30.1.44,6,443,61658,2023-05-07 17:02:00,0,1,0,1,1,0,0,0,1,706,0.2535919540229885,0.0007183908045977,353,353,353.0,0.0,,1.392240285873413,0
